event_id,timestamp,particle_type,energy_gev,momentum_x,momentum_y,momentum_z,detector_id,is_anomaly
2954032,2026-01-16T11:56:11.096287,photon,705.46,-59.12,220.55,28.04,DET_002,False
4562919,2026-01-16T11:56:11.304030,electron,536.21,42.19,445.01,157.51,DET_002,False
5692150,2026-01-16T11:56:11.515670,electron,488.83,479.62,280.49,14.02,DET_001,False
9237596,2026-01-16T11:56:11.616525,muon,646.52,-244.85,260.73,-394.55,DET_003,False
9953935,2026-01-16T11:56:11.717274,muon,774.56,-79.99,275.47,-27.25,DET_002,False
4563778,2026-01-16T11:56:11.818702,muon,243.17,-1.88,138.55,-481.51,DET_001,False
1490750,2026-01-16T11:56:12.021600,photon,607.46,212.6,248.0,-153.2,DET_002,False
3795303,2026-01-16T11:56:12.123497,muon,765.35,435.95,262.32,-66.6,DET_001,False
3359149,2026-01-16T11:56:12.224665,proton,164.09,307.28,-368.53,462.95,DET_002,True
4085911,2026-01-16T11:56:12.530076,proton,785.79,-299.21,210.64,-313.49,DET_001,False
8619445,2026-01-16T11:56:12.631338,electron,314.2,334.84,-15.02,-245.76,DET_003,False
2225741,2026-01-16T11:56:12.732626,photon,266.45,162.62,-89.81,396.57,DET_003,False
3184063,2026-01-16T11:56:12.833707,electron,891.64,-6.77,141.83,-62.27,DET_002,False
6305171,2026-01-16T11:56:12.934907,muon,765.4,-407.1,-104.33,-376.34,DET_002,False
8309062,2026-01-16T11:56:13.035716,photon,592.73,33.17,-217.05,-231.52,DET_001,False
1935169,2026-01-16T11:56:13.237413,electron,950.83,-387.46,-320.29,40.47,DET_003,False
8489336,2026-01-16T11:56:13.443375,proton,437.72,61.85,-81.91,210.5,DET_003,False
2190036,2026-01-16T11:56:13.545802,electron,816.92,-243.37,470.8,-1.17,DET_002,False
8576780,2026-01-16T11:56:13.647038,electron,433.15,477.4,214.28,-297.37,DET_002,False
2288430,2026-01-16T11:56:13.748340,muon,756.3,-438.25,172.4,286.04,DET_003,False
1122056,2026-01-16T11:56:13.849498,electron,740.19,-203.5,-215.6,137.99,DET_003,False
5046956,2026-01-16T11:56:13.951334,electron,271.44,-339.21,-70.85,490.19,DET_002,True
9564386,2026-01-16T11:56:14.153654,photon,941.45,325.25,87.26,-450.25,DET_002,False
7030742,2026-01-16T11:56:14.255424,photon,592.14,34.34,-215.61,-310.24,DET_002,False
7817887,2026-01-16T11:56:14.358752,muon,688.0,403.08,255.94,-199.93,DET_001,False
4927632,2026-01-16T11:56:14.459920,proton,277.38,475.18,230.86,-364.98,DET_002,False
8700532,2026-01-16T11:56:14.561501,proton,711.65,-42.71,133.46,171.25,DET_002,False
7303735,2026-01-16T11:56:14.663067,proton,137.53,-138.62,-120.91,-177.15,DET_003,False
7693241,2026-01-16T11:56:14.764213,muon,278.46,311.68,-79.52,261.78,DET_001,False
6148507,2026-01-16T11:56:14.865485,electron,423.1,-153.3,327.12,-370.45,DET_002,False
3385549,2026-01-16T11:56:15.069193,electron,671.17,-249.3,-171.89,-355.67,DET_002,False
8331543,2026-01-16T11:56:15.170657,muon,695.25,396.75,128.62,355.09,DET_001,False
5848807,2026-01-16T11:56:15.272045,electron,239.1,-494.18,-238.78,43.57,DET_003,False
9576185,2026-01-16T11:56:15.375639,muon,125.63,345.95,-349.42,-28.21,DET_001,True
1541497,2026-01-16T11:56:15.476972,muon,108.83,-255.51,296.59,-215.21,DET_001,False
9075082,2026-01-16T11:56:15.578809,electron,296.76,-213.09,-427.59,60.53,DET_002,False
6606125,2026-01-16T11:56:15.680600,electron,426.27,-446.19,322.86,392.92,DET_003,False
8522356,2026-01-16T11:56:15.781622,electron,617.78,64.68,437.93,-12.45,DET_002,False
8411518,2026-01-16T11:56:15.882754,proton,422.64,-336.24,353.72,-472.98,DET_002,False
5590601,2026-01-16T11:56:15.984064,proton,603.03,-146.64,-139.76,-63.85,DET_003,False
1621207,2026-01-16T11:56:16.085532,electron,976.04,-42.79,171.01,112.16,DET_003,False
8342262,2026-01-16T11:56:16.186621,proton,785.57,-310.41,122.08,220.77,DET_002,False
6753180,2026-01-16T11:56:16.287812,photon,272.18,403.5,498.38,19.6,DET_003,False
5714459,2026-01-16T11:56:16.390965,muon,260.11,55.8,86.77,4.24,DET_001,False
6450231,2026-01-16T11:56:16.492039,photon,761.49,-277.51,-164.75,-488.62,DET_001,False
7709474,2026-01-16T11:56:16.593647,proton,668.45,25.6,265.0,-458.6,DET_003,False
9229894,2026-01-16T11:56:16.695023,muon,794.14,-196.54,-51.76,-63.95,DET_001,False
1398781,2026-01-16T11:56:16.796521,photon,470.49,66.72,279.05,-291.9,DET_002,False
3113069,2026-01-16T11:56:16.898186,muon,687.08,-468.95,93.36,195.69,DET_001,False
7695226,2026-01-16T11:56:16.999372,proton,253.85,-218.4,-288.25,-389.44,DET_001,False
5134134,2026-01-16T11:56:17.100341,photon,973.49,-61.28,26.98,237.17,DET_003,False
7180177,2026-01-16T11:56:17.201083,proton,406.92,-38.29,-13.86,401.79,DET_002,False
4800535,2026-01-16T11:56:17.301940,electron,541.04,186.3,452.29,408.82,DET_001,False
2036952,2026-01-16T11:56:17.404292,electron,408.23,106.6,-177.75,367.7,DET_002,False
2310301,2026-01-16T11:56:17.505613,photon,323.22,386.79,293.45,366.33,DET_001,False
1667904,2026-01-16T11:56:17.607205,muon,858.52,456.93,-59.14,406.25,DET_003,False
2145512,2026-01-16T11:56:17.707986,muon,203.09,83.77,-392.78,-382.7,DET_002,False
5054040,2026-01-16T11:56:17.809085,electron,493.01,141.03,220.46,209.89,DET_001,False
3770066,2026-01-16T11:56:17.910419,photon,678.44,75.34,-345.45,300.19,DET_002,False
9205875,2026-01-16T11:56:18.112651,muon,407.36,156.39,281.06,305.02,DET_002,False
2404052,2026-01-16T11:56:18.213791,proton,440.47,-304.13,284.01,33.19,DET_002,False
9441020,2026-01-16T11:56:18.314576,photon,285.3,319.28,-355.3,-389.71,DET_003,False
1613228,2026-01-16T11:56:18.418982,muon,560.06,-74.8,-204.75,496.07,DET_002,False
1279740,2026-01-16T11:56:18.519846,proton,294.82,-53.67,131.34,-95.1,DET_002,False
2410368,2026-01-16T11:56:18.620960,proton,710.68,242.17,228.22,-295.1,DET_002,False
7899083,2026-01-16T11:56:18.823076,electron,769.4,23.41,83.7,451.1,DET_003,False
5046448,2026-01-16T11:56:18.924519,electron,181.5,184.48,-170.97,-12.52,DET_003,False
5702267,2026-01-16T11:56:19.054318,muon,863.31,-305.98,-294.35,226.8,DET_002,False
5540555,2026-01-16T11:56:19.160372,photon,123.56,-108.43,-405.7,-44.91,DET_001,False
6134439,2026-01-16T11:56:19.264762,photon,300.4,54.66,444.2,-381.98,DET_003,False
8627307,2026-01-16T11:56:19.367936,electron,495.09,408.49,-84.56,-133.35,DET_002,False
1320738,2026-01-16T11:56:19.484764,muon,860.59,115.61,401.83,389.06,DET_003,False
9819358,2026-01-16T11:56:19.585931,electron,253.75,-414.87,120.45,-43.61,DET_003,False
7881801,2026-01-16T11:56:19.689978,electron,227.44,312.24,363.5,-39.14,DET_003,True
5564646,2026-01-16T11:56:19.791300,proton,908.22,-497.94,-255.98,40.43,DET_003,True
3723935,2026-01-16T11:56:19.892967,electron,208.32,348.35,-220.02,109.42,DET_003,False
5973569,2026-01-16T11:56:19.995225,photon,967.09,478.28,-421.97,338.68,DET_003,False
1027244,2026-01-16T11:56:20.096866,electron,726.81,164.67,-328.83,211.22,DET_003,False
9442639,2026-01-16T11:56:20.200319,proton,675.26,56.74,-382.26,-150.8,DET_001,True
2500494,2026-01-16T11:56:20.301136,photon,359.41,432.09,321.99,96.74,DET_003,False
9186665,2026-01-16T11:56:20.401952,photon,484.82,-52.24,291.78,42.76,DET_001,False
4693547,2026-01-16T11:56:20.508709,electron,316.4,-88.82,162.5,497.49,DET_001,False
9994907,2026-01-16T11:56:20.610105,proton,573.0,-366.12,324.05,-496.5,DET_003,False
6315530,2026-01-16T11:56:20.712994,photon,518.86,232.92,-415.59,289.73,DET_002,False
9734628,2026-01-16T11:56:20.813973,electron,418.82,-234.23,-226.52,101.56,DET_003,False
9791669,2026-01-16T11:56:20.914835,electron,698.71,-472.77,209.17,93.28,DET_003,False
2463744,2026-01-16T11:56:21.016241,electron,429.99,-301.24,375.98,87.84,DET_003,False
8855400,2026-01-16T11:56:21.117225,muon,809.02,25.92,-190.39,392.29,DET_001,False
9968508,2026-01-16T11:56:21.218339,proton,334.36,-424.68,-280.32,-53.01,DET_003,False
9229131,2026-01-16T11:56:21.319882,muon,565.53,330.53,124.71,-490.64,DET_001,False
5822428,2026-01-16T11:56:21.625317,proton,143.4,278.43,427.14,324.19,DET_003,False
3657961,2026-01-16T11:56:21.726521,photon,130.96,481.78,325.76,90.59,DET_001,True
7834807,2026-01-16T11:56:21.828253,proton,876.51,423.96,-68.63,-119.59,DET_001,False
9196396,2026-01-16T11:56:21.929510,proton,299.31,-69.06,63.76,127.82,DET_002,False
4655556,2026-01-16T11:56:22.030900,proton,940.08,-245.82,-51.28,-311.38,DET_001,False
1184481,2026-01-16T11:56:22.133153,proton,117.05,220.07,458.32,122.26,DET_002,False
8716247,2026-01-16T11:56:22.234470,proton,846.18,-327.11,-159.49,-41.13,DET_003,False
3502471,2026-01-16T11:56:22.336062,photon,262.87,203.02,179.14,-353.47,DET_003,False
7462497,2026-01-16T11:56:22.437796,electron,784.61,75.65,331.88,-302.42,DET_001,False
5807359,2026-01-16T11:56:22.540099,proton,338.17,-132.54,299.88,466.45,DET_002,False
9959240,2026-01-16T11:56:22.641270,electron,722.71,118.07,385.94,112.6,DET_003,False
6122896,2026-01-16T11:56:22.845527,electron,781.68,390.68,-307.34,-318.3,DET_002,True
9947653,2026-01-16T11:56:23.048803,photon,686.47,169.66,4.67,-16.74,DET_003,False
3912593,2026-01-16T11:56:23.149917,photon,719.71,325.56,17.33,-352.56,DET_003,False
9303826,2026-01-16T11:56:23.251204,photon,647.3,-138.99,119.07,-463.62,DET_001,True
9288386,2026-01-16T11:56:23.352684,muon,219.62,-292.07,231.34,-42.05,DET_003,False
2585711,2026-01-16T11:56:23.454047,muon,994.8,-224.61,307.54,-289.15,DET_001,False
7289161,2026-01-16T11:56:23.557231,photon,664.63,470.61,192.93,-284.4,DET_001,False
8200127,2026-01-16T11:56:23.658237,photon,144.91,480.52,358.22,400.82,DET_003,False
3281282,2026-01-16T11:56:23.759574,photon,812.43,-188.72,69.23,412.52,DET_002,False
5092948,2026-01-16T11:56:23.861030,muon,337.76,213.35,-64.93,364.16,DET_002,False
3843762,2026-01-16T11:56:23.967079,muon,537.8,-436.11,-346.3,115.63,DET_001,True
3399502,2026-01-16T11:56:24.068316,electron,226.01,366.16,-46.76,-421.8,DET_003,False
9343193,2026-01-16T11:56:24.169673,proton,992.57,-475.92,288.41,-126.49,DET_003,False
2816434,2026-01-16T11:56:24.272278,photon,984.25,325.48,-310.44,357.8,DET_001,False
9125609,2026-01-16T11:56:24.373179,photon,257.17,-352.67,-282.67,302.65,DET_001,False
5083821,2026-01-16T11:56:24.474236,electron,443.22,300.09,194.22,-446.99,DET_002,False
8852363,2026-01-16T11:56:24.578729,muon,727.5,-418.76,433.95,271.68,DET_002,False
7045423,2026-01-16T11:56:24.680199,proton,700.13,183.35,-65.43,387.6,DET_003,False
4864645,2026-01-16T11:56:24.781731,electron,352.82,29.65,-40.98,-364.12,DET_002,False
4760690,2026-01-16T11:56:24.882858,muon,144.98,-2.87,265.64,36.96,DET_003,False
2668927,2026-01-16T11:56:24.984219,muon,996.29,-180.18,327.73,-427.39,DET_002,False
9728932,2026-01-16T11:56:25.085477,photon,899.66,413.31,-8.36,-235.71,DET_002,False
3461724,2026-01-16T11:56:25.186545,electron,448.19,-83.11,-202.39,-493.42,DET_003,False
6332412,2026-01-16T11:56:25.287496,electron,365.63,-380.72,128.25,253.09,DET_003,False
5888029,2026-01-16T11:56:25.388412,proton,340.06,-429.37,-313.76,482.34,DET_002,False
4431229,2026-01-16T11:56:25.491865,electron,997.03,-463.68,167.42,-354.17,DET_002,False
6125937,2026-01-16T11:56:25.699790,muon,996.88,-480.52,-425.93,189.69,DET_003,False
6133962,2026-01-16T11:56:25.800736,muon,375.96,-396.82,363.24,-208.24,DET_002,False
6837165,2026-01-16T11:56:25.902250,photon,851.51,476.15,-468.2,41.49,DET_001,True
3291570,2026-01-16T11:56:26.105078,electron,838.59,-73.97,157.51,400.37,DET_002,False
5264426,2026-01-16T11:56:26.206189,electron,307.54,-459.98,-406.43,442.99,DET_003,False
3120149,2026-01-16T11:56:26.307803,proton,588.97,-449.04,-371.21,-74.15,DET_002,False
3607000,2026-01-16T11:56:26.409307,photon,727.73,-457.42,267.7,5.69,DET_002,False
4085467,2026-01-16T11:56:26.510725,muon,291.03,181.71,351.68,-468.14,DET_002,False
3029970,2026-01-16T11:56:26.614111,proton,563.69,125.05,379.24,-177.82,DET_003,True
7227778,2026-01-16T11:56:26.715631,photon,486.96,-439.85,-493.32,364.85,DET_001,False
1612403,2026-01-16T11:56:26.816829,muon,588.67,339.58,287.16,-292.5,DET_001,False
7892189,2026-01-16T11:56:26.918440,electron,678.19,324.14,263.39,-13.47,DET_003,False
1404877,2026-01-16T11:56:27.019819,proton,749.29,116.08,-194.5,-285.78,DET_002,False
8571263,2026-01-16T11:56:27.120651,proton,982.93,-357.25,366.93,-355.96,DET_001,False
2060298,2026-01-16T11:56:27.222547,electron,863.52,-115.82,-82.05,225.81,DET_003,False
5043457,2026-01-16T11:56:27.323985,electron,897.67,-201.6,-176.74,475.27,DET_003,False
5921578,2026-01-16T11:56:27.527422,muon,163.42,-212.58,491.21,-224.59,DET_001,False
4774745,2026-01-16T11:56:27.629480,electron,169.63,-296.23,-12.69,140.58,DET_003,False
6117645,2026-01-16T11:56:27.730322,photon,499.01,440.95,-299.05,158.4,DET_002,False
7900865,2026-01-16T11:56:27.832774,photon,558.23,-96.98,1.15,-394.34,DET_001,False
3507642,2026-01-16T11:56:27.933956,proton,610.76,244.77,-247.11,313.04,DET_001,False
6879332,2026-01-16T11:56:28.035687,photon,445.34,-21.02,191.25,-230.04,DET_001,False
6825519,2026-01-16T11:56:28.136977,muon,846.5,404.31,132.08,-77.07,DET_002,False
6960484,2026-01-16T11:56:28.237862,photon,346.34,-311.0,436.85,90.16,DET_001,False
5832627,2026-01-16T11:56:28.339147,muon,386.0,148.06,36.4,455.9,DET_003,False
6358743,2026-01-16T11:56:28.440554,photon,772.14,77.94,324.16,-272.75,DET_003,False
5853082,2026-01-16T11:56:28.541986,proton,559.78,89.36,262.82,429.14,DET_002,False
5258667,2026-01-16T11:56:28.644314,proton,226.53,306.16,62.39,186.43,DET_002,False
9068677,2026-01-16T11:56:28.745161,photon,607.52,-56.84,298.03,-476.81,DET_001,True
2217742,2026-01-16T11:56:28.846106,electron,796.09,214.42,-194.36,-235.3,DET_001,False
5230141,2026-01-16T11:56:29.148744,photon,807.45,-48.85,421.79,-289.66,DET_003,False
5220952,2026-01-16T11:56:29.250267,proton,436.22,270.86,207.66,-488.3,DET_001,False
5887982,2026-01-16T11:56:29.351375,photon,162.74,277.51,138.57,64.17,DET_003,False
5365565,2026-01-16T11:56:29.452414,proton,796.09,-280.68,96.1,-127.34,DET_001,False
9109222,2026-01-16T11:56:29.554677,electron,405.54,-391.8,-53.15,428.43,DET_001,False
4183800,2026-01-16T11:56:29.659007,muon,944.45,-499.26,247.83,314.84,DET_003,False
5382303,2026-01-16T11:56:29.761144,proton,879.95,-135.84,-445.02,188.49,DET_002,False
3679189,2026-01-16T11:56:29.863251,muon,782.55,-16.17,427.52,-211.47,DET_003,False
5730105,2026-01-16T11:56:29.965040,muon,805.66,143.97,-102.59,83.0,DET_001,False
4615877,2026-01-16T11:56:30.066914,photon,780.39,-21.69,-451.46,266.11,DET_002,False
8227346,2026-01-16T11:56:30.168019,proton,670.41,15.54,493.29,-154.74,DET_002,False
3903020,2026-01-16T11:56:30.269816,proton,262.27,327.23,200.8,245.69,DET_001,False
2729507,2026-01-16T11:56:30.371307,proton,818.63,328.6,261.28,-459.06,DET_003,False
6591579,2026-01-16T11:56:30.573120,proton,783.34,-440.3,282.94,314.52,DET_003,False
8943570,2026-01-16T11:56:30.676876,electron,221.54,-295.39,-353.07,-118.29,DET_002,False
5493058,2026-01-16T11:56:30.777937,electron,724.68,442.04,-201.0,9.11,DET_002,False
1508453,2026-01-16T11:56:30.981399,photon,235.06,-289.66,131.47,227.22,DET_001,True
5511301,2026-01-16T11:56:31.082625,photon,908.87,204.54,-284.18,408.54,DET_003,False
1520561,2026-01-16T11:56:31.184119,muon,672.84,52.07,418.17,-121.44,DET_003,False
6248536,2026-01-16T11:56:31.285727,muon,377.0,-494.43,67.89,281.1,DET_001,False
6508823,2026-01-16T11:56:31.386769,muon,914.89,162.5,-88.14,-414.8,DET_002,False
2705549,2026-01-16T11:56:31.488278,muon,786.19,-192.02,-155.87,232.84,DET_003,False
6685439,2026-01-16T11:56:31.589689,proton,477.59,-200.24,-475.92,339.79,DET_001,False
4733354,2026-01-16T11:56:31.695915,photon,516.83,-340.43,-476.23,281.64,DET_002,True
7442905,2026-01-16T11:56:31.796874,proton,306.3,-42.42,-126.67,158.95,DET_002,False
4562938,2026-01-16T11:56:31.898584,electron,228.52,316.28,251.62,-229.68,DET_003,False
6832304,2026-01-16T11:56:31.999601,photon,858.47,15.28,132.64,418.74,DET_003,False
