event_id,timestamp,particle_type,energy_gev,momentum_x,momentum_y,momentum_z,detector_id,is_anomaly
2954032,2026-01-16T11:56:11.096287,photon,705.46,-59.12,220.55,28.04,DET_002,False
4562919,2026-01-16T11:56:11.304030,electron,536.21,42.19,445.01,157.51,DET_002,False
5692150,2026-01-16T11:56:11.515670,electron,488.83,479.62,280.49,14.02,DET_001,False
9237596,2026-01-16T11:56:11.616525,muon,646.52,-244.85,260.73,-394.55,DET_003,False
9953935,2026-01-16T11:56:11.717274,muon,774.56,-79.99,275.47,-27.25,DET_002,False
4563778,2026-01-16T11:56:11.818702,muon,243.17,-1.88,138.55,-481.51,DET_001,False
1490750,2026-01-16T11:56:12.021600,photon,607.46,212.6,248.0,-153.2,DET_002,False
3795303,2026-01-16T11:56:12.123497,muon,765.35,435.95,262.32,-66.6,DET_001,False
3359149,2026-01-16T11:56:12.224665,proton,164.09,307.28,-368.53,462.95,DET_002,True
4085911,2026-01-16T11:56:12.530076,proton,785.79,-299.21,210.64,-313.49,DET_001,False
8619445,2026-01-16T11:56:12.631338,electron,314.2,334.84,-15.02,-245.76,DET_003,False
2225741,2026-01-16T11:56:12.732626,photon,266.45,162.62,-89.81,396.57,DET_003,False
3184063,2026-01-16T11:56:12.833707,electron,891.64,-6.77,141.83,-62.27,DET_002,False
6305171,2026-01-16T11:56:12.934907,muon,765.4,-407.1,-104.33,-376.34,DET_002,False
8309062,2026-01-16T11:56:13.035716,photon,592.73,33.17,-217.05,-231.52,DET_001,False
1935169,2026-01-16T11:56:13.237413,electron,950.83,-387.46,-320.29,40.47,DET_003,False
8489336,2026-01-16T11:56:13.443375,proton,437.72,61.85,-81.91,210.5,DET_003,False
2190036,2026-01-16T11:56:13.545802,electron,816.92,-243.37,470.8,-1.17,DET_002,False
8576780,2026-01-16T11:56:13.647038,electron,433.15,477.4,214.28,-297.37,DET_002,False
2288430,2026-01-16T11:56:13.748340,muon,756.3,-438.25,172.4,286.04,DET_003,False
1122056,2026-01-16T11:56:13.849498,electron,740.19,-203.5,-215.6,137.99,DET_003,False
5046956,2026-01-16T11:56:13.951334,electron,271.44,-339.21,-70.85,490.19,DET_002,True
9564386,2026-01-16T11:56:14.153654,photon,941.45,325.25,87.26,-450.25,DET_002,False
7030742,2026-01-16T11:56:14.255424,photon,592.14,34.34,-215.61,-310.24,DET_002,False
7817887,2026-01-16T11:56:14.358752,muon,688.0,403.08,255.94,-199.93,DET_001,False
4927632,2026-01-16T11:56:14.459920,proton,277.38,475.18,230.86,-364.98,DET_002,False
8700532,2026-01-16T11:56:14.561501,proton,711.65,-42.71,133.46,171.25,DET_002,False
7303735,2026-01-16T11:56:14.663067,proton,137.53,-138.62,-120.91,-177.15,DET_003,False
7693241,2026-01-16T11:56:14.764213,muon,278.46,311.68,-79.52,261.78,DET_001,False
6148507,2026-01-16T11:56:14.865485,electron,423.1,-153.3,327.12,-370.45,DET_002,False
3385549,2026-01-16T11:56:15.069193,electron,671.17,-249.3,-171.89,-355.67,DET_002,False
8331543,2026-01-16T11:56:15.170657,muon,695.25,396.75,128.62,355.09,DET_001,False
5848807,2026-01-16T11:56:15.272045,electron,239.1,-494.18,-238.78,43.57,DET_003,False
9576185,2026-01-16T11:56:15.375639,muon,125.63,345.95,-349.42,-28.21,DET_001,True
1541497,2026-01-16T11:56:15.476972,muon,108.83,-255.51,296.59,-215.21,DET_001,False
9075082,2026-01-16T11:56:15.578809,electron,296.76,-213.09,-427.59,60.53,DET_002,False
6606125,2026-01-16T11:56:15.680600,electron,426.27,-446.19,322.86,392.92,DET_003,False
8522356,2026-01-16T11:56:15.781622,electron,617.78,64.68,437.93,-12.45,DET_002,False
8411518,2026-01-16T11:56:15.882754,proton,422.64,-336.24,353.72,-472.98,DET_002,False
5590601,2026-01-16T11:56:15.984064,proton,603.03,-146.64,-139.76,-63.85,DET_003,False
1621207,2026-01-16T11:56:16.085532,electron,976.04,-42.79,171.01,112.16,DET_003,False
8342262,2026-01-16T11:56:16.186621,proton,785.57,-310.41,122.08,220.77,DET_002,False
6753180,2026-01-16T11:56:16.287812,photon,272.18,403.5,498.38,19.6,DET_003,False
5714459,2026-01-16T11:56:16.390965,muon,260.11,55.8,86.77,4.24,DET_001,False
6450231,2026-01-16T11:56:16.492039,photon,761.49,-277.51,-164.75,-488.62,DET_001,False
7709474,2026-01-16T11:56:16.593647,proton,668.45,25.6,265.0,-458.6,DET_003,False
9229894,2026-01-16T11:56:16.695023,muon,794.14,-196.54,-51.76,-63.95,DET_001,False
1398781,2026-01-16T11:56:16.796521,photon,470.49,66.72,279.05,-291.9,DET_002,False
3113069,2026-01-16T11:56:16.898186,muon,687.08,-468.95,93.36,195.69,DET_001,False
7695226,2026-01-16T11:56:16.999372,proton,253.85,-218.4,-288.25,-389.44,DET_001,False
5134134,2026-01-16T11:56:17.100341,photon,973.49,-61.28,26.98,237.17,DET_003,False
7180177,2026-01-16T11:56:17.201083,proton,406.92,-38.29,-13.86,401.79,DET_002,False
4800535,2026-01-16T11:56:17.301940,electron,541.04,186.3,452.29,408.82,DET_001,False
2036952,2026-01-16T11:56:17.404292,electron,408.23,106.6,-177.75,367.7,DET_002,False
2310301,2026-01-16T11:56:17.505613,photon,323.22,386.79,293.45,366.33,DET_001,False
1667904,2026-01-16T11:56:17.607205,muon,858.52,456.93,-59.14,406.25,DET_003,False
2145512,2026-01-16T11:56:17.707986,muon,203.09,83.77,-392.78,-382.7,DET_002,False
5054040,2026-01-16T11:56:17.809085,electron,493.01,141.03,220.46,209.89,DET_001,False
3770066,2026-01-16T11:56:17.910419,photon,678.44,75.34,-345.45,300.19,DET_002,False
9205875,2026-01-16T11:56:18.112651,muon,407.36,156.39,281.06,305.02,DET_002,False
2404052,2026-01-16T11:56:18.213791,proton,440.47,-304.13,284.01,33.19,DET_002,False
9441020,2026-01-16T11:56:18.314576,photon,285.3,319.28,-355.3,-389.71,DET_003,False
1613228,2026-01-16T11:56:18.418982,muon,560.06,-74.8,-204.75,496.07,DET_002,False
1279740,2026-01-16T11:56:18.519846,proton,294.82,-53.67,131.34,-95.1,DET_002,False
2410368,2026-01-16T11:56:18.620960,proton,710.68,242.17,228.22,-295.1,DET_002,False
7899083,2026-01-16T11:56:18.823076,electron,769.4,23.41,83.7,451.1,DET_003,False
5046448,2026-01-16T11:56:18.924519,electron,181.5,184.48,-170.97,-12.52,DET_003,False
